true_probability_control,Bayesian_PDF
0.125620646792,8.67818470741
0.125735731426,8.70031893305
0.125850524452,8.722331323
0.125965028937,8.74422237975
0.126079247908,8.76599260053
0.12619318435,8.78764247744
0.12630684121,8.80917249749
0.126420221393,8.83058314267
0.126533327768,8.85187489005
0.126646163165,8.87304821185
0.126758730376,8.89410357546
0.126871032159,8.91504144359
0.126983071233,8.93586227427
0.127094850285,8.95656652095
0.127206371965,8.97715463255
0.127317638892,8.99762705355
0.12742865365,9.01798422402
0.12753941879,9.03822657968
0.127649936833,9.05835455201
0.127760210266,9.07836856823
0.127870241547,9.09826905145
0.127980033103,9.11805642065
0.128089587332,9.13773109076
0.128198906601,9.15729347275
0.128307993251,9.17674397362
0.128416849592,9.19608299652
0.128525477908,9.21531094073
0.128633880455,9.23442820179
0.128742059463,9.25343517149
